Año,Mes,Día,HR,CEL
2030,8,12,5,6514.501165
2030,8,12,6,6882.956754
2030,8,12,7,7504.239705
2030,8,12,8,8090.238105
2030,8,12,9,8619.469079
2030,8,12,10,9098.148607
2030,8,12,11,9364.826886
2030,8,12,12,9496.318838
2030,8,12,13,9527.698634
2030,8,12,14,9531.613835
2030,8,12,15,9534.735252
2030,8,12,16,9640.672464
2030,8,12,17,9757.269047
2030,8,12,18,9846.942659
2030,8,12,19,9675.60787
2030,8,12,20,9578.260525
2030,8,12,21,10009.50107
2030,8,12,22,10009.12059
2030,8,12,23,9274.89067
2030,8,12,24,8368.547096
2030,8,13,1,7350.33681
2030,8,13,2,6878.71479
2030,8,13,3,6569.125972
2030,8,13,4,6438.269643
2030,8,13,5,6475.646081
2030,8,13,6,6885.881218
2030,8,13,7,7609.130973
2030,8,13,8,8154.779232
2030,8,13,9,8579.942563
2030,8,13,10,8969.40953
2030,8,13,11,9238.821287
2030,8,13,12,9484.277806
2030,8,13,13,9592.075633
2030,8,13,14,9573.003951
2030,8,13,15,9498.98965
2030,8,13,16,9561.429937
2030,8,13,17,9550.818311
2030,8,13,18,9526.002147
2030,8,13,19,9482.090427
2030,8,13,20,9745.80694
2030,8,13,21,10027.50592
2030,8,13,22,10012.27484
2030,8,13,23,9267.225889
2030,8,13,24,8108.339939
2030,8,14,1,7409.484092
2030,8,14,2,6886.643668
2030,8,14,3,6502.193051
2030,8,14,4,6453.476855
2030,8,14,5,6432.972782
2030,8,14,6,6860.313048
2030,8,14,7,7562.981143
2030,8,14,8,8135.262912
2030,8,14,9,8472.666962
2030,8,14,10,8948.930823
2030,8,14,11,9223.772235
2030,8,14,12,9466.598228
2030,8,14,13,9687.863761
2030,8,14,14,9515.105535
2030,8,14,15,9457.329468
2030,8,14,16,9595.323877
2030,8,14,17,9493.71517
2030,8,14,18,9585.06438
2030,8,14,19,9476.750296
2030,8,14,20,9452.787597
2030,8,14,21,9998.373188
2030,8,14,22,10164.3395
2030,8,14,23,9468.015698
2030,8,14,24,8277.482872
2030,8,15,1,7548.602032
2030,8,15,2,6893.911557
2030,8,15,3,6636.005178
2030,8,15,4,6509.835451
2030,8,15,5,6535.329017
2030,8,15,6,6920.277986
2030,8,15,7,7645.949377
2030,8,15,8,8299.541685
2030,8,15,9,8496.868392
2030,8,15,10,8942.326906
2030,8,15,11,9252.824396
2030,8,15,12,9444.954212
2030,8,15,13,9567.035657
2030,8,15,14,9478.351291
2030,8,15,15,9499.805814
2030,8,15,16,9406.831736
2030,8,15,17,9367.31268
2030,8,15,18,9293.623651
2030,8,15,19,9274.77578
2030,8,15,20,9442.417687
2030,8,15,21,9940.018198
2030,8,15,22,9846.626339
2030,8,15,23,9341.31927
2030,8,15,24,8435.808272
2030,8,16,1,7508.894974
2030,8,16,2,7017.820793
2030,8,16,3,6638.619291
2030,8,16,4,6413.892147
2030,8,16,5,6373.276417
2030,8,16,6,6493.90906
2030,8,16,7,6905.412459
2030,8,16,8,7218.276378
2030,8,16,9,7481.709397
2030,8,16,10,8140.743297
2030,8,16,11,8369.264783
2030,8,16,12,8631.111728
2030,8,16,13,8695.876666
2030,8,16,14,8564.14449
2030,8,16,15,8390.247811
2030,8,16,16,8287.549891
2030,8,16,17,8117.913082
2030,8,16,18,8111.734406
2030,8,16,19,8020.141988
2030,8,16,20,8434.774265
2030,8,16,21,9161.385662
2030,8,16,22,9239.213703
2030,8,16,23,8683.177629
2030,8,16,24,7806.151805
2030,8,17,1,7197.115793
2030,8,17,2,6592.709684
2030,8,17,3,6041.340816
2030,8,17,4,5848.323217
2030,8,17,5,5730.470308
2030,8,17,6,5787.624179
2030,8,17,7,5927.100217
2030,8,17,8,6068.584585
2030,8,17,9,6345.640234
2030,8,17,10,6751.012704
2030,8,17,11,7037.078984
2030,8,17,12,7159.57075
2030,8,17,13,7277.889186
2030,8,17,14,7196.695028
2030,8,17,15,7163.773921
2030,8,17,16,7214.874451
2030,8,17,17,7158.272646
2030,8,17,18,7284.343896
2030,8,17,19,7508.518972
2030,8,17,20,7969.392096
2030,8,17,21,9022.378136
2030,8,17,22,9190.598967
2030,8,17,23,8486.755119
2030,8,17,24,7560.601286
2030,8,18,1,6593.224449
2030,8,18,2,5924.623375
2030,8,18,3,5668.056877
2030,8,18,4,5606.720724
2030,8,18,5,5762.178359
2030,8,18,6,6401.24981
2030,8,18,7,7513.398052
2030,8,18,8,8229.835
2030,8,18,9,8325.197887
2030,8,18,10,8745.477662
2030,8,18,11,9086.141892
2030,8,18,12,9305.576651
2030,8,18,13,9329.354333
2030,8,18,14,9232.115909
2030,8,18,15,9246.782991
2030,8,18,16,9421.934503
2030,8,18,17,9512.395929
2030,8,18,18,9462.299565
2030,8,18,19,9355.426824
2030,8,18,20,9753.868612
2030,8,18,21,10149.49784
2030,8,18,22,10140.38724
2030,8,18,23,9158.716343
2030,8,18,24,8168.309353
2030,8,19,1,7145.393068
2030,8,19,2,6673.480093
2030,8,19,3,6457.022021
2030,8,19,4,6348.246886
2030,8,19,5,6436.862617
2030,8,19,6,7042.486258
2030,8,19,7,8045.261044
2030,8,19,8,8563.793852
2030,8,19,9,8692.774645
2030,8,19,10,9039.526535
2030,8,19,11,9324.673699
2030,8,19,12,9554.85437
2030,8,19,13,9457.738297
2030,8,19,14,9279.308699
2030,8,19,15,9370.611655
2030,8,19,16,9397.113862
2030,8,19,17,9547.29851
2030,8,19,18,9512.583931
2030,8,19,19,9487.269413
2030,8,19,20,9650.361988
2030,8,19,21,10068.8095
2030,8,19,22,10099.56113
2030,8,19,23,9317.074569
2030,8,19,24,8205.33217
2030,8,20,1,7384.920088
2030,8,20,2,6876.108137
2030,8,20,3,6557.080463
2030,8,20,4,6452.648754
2030,8,20,5,6325.701657
2030,8,20,6,6907.344694
2030,8,20,7,7957.400302
2030,8,20,8,8626.733985
2030,8,20,9,8779.922176
2030,8,20,10,9057.34786
2030,8,20,11,9217.326478
2030,8,20,12,9408.73413
2030,8,20,13,9420.652812
2030,8,20,14,9261.648518
2030,8,20,15,9339.715291
2030,8,20,16,9429.472458
2030,8,20,17,9543.899567
2030,8,20,18,9493.725615
2030,8,20,19,9594.946382
2030,8,20,20,9720.211913
2030,8,20,21,10265.13055
2030,8,20,22,10258.95933
2030,8,20,23,9429.54557
2030,8,20,24,8098.859305
2030,8,21,1,7361.857109
2030,8,21,2,6963.527226
2030,8,21,3,6542.408906
2030,8,21,4,6433.148847
2030,8,21,5,6515.284503
2030,8,21,6,7047.19375
2030,8,21,7,7997.349075
2030,8,21,8,8751.748847
2030,8,21,9,8793.586585
2030,8,21,10,9029.429675
2030,8,21,11,9321.218057
2030,8,21,12,9395.483026
2030,8,21,13,9550.221482
2030,8,21,14,9440.206434
2030,8,21,15,9322.992132
2030,8,21,16,9509.514736
2030,8,21,17,9597.117349
2030,8,21,18,9676.00327
2030,8,21,19,9733.682351
2030,8,21,20,9724.946261
2030,8,21,21,10273.66968
2030,8,21,22,10235.37114
2030,8,21,23,9359.843361
2030,8,21,24,8241.347838
2030,8,22,1,7340.968081
2030,8,22,2,6911.17037
2030,8,22,3,6511.145492
2030,8,22,4,6432.205856
2030,8,22,5,6540.045461
2030,8,22,6,7013.04019
2030,8,22,7,7996.479196
2030,8,22,8,8685.248627
2030,8,22,9,8717.607223
2030,8,22,10,8946.764332
2030,8,22,11,9262.122998
2030,8,22,12,9466.675816
2030,8,22,13,9422.699937
2030,8,22,14,9318.868041
2030,8,22,15,9228.843792
2030,8,22,16,9170.809598
2030,8,22,17,9387.570561
2030,8,22,18,9381.751475
2030,8,22,19,9138.418176
2030,8,22,20,9310.342334
2030,8,22,21,9684.144022
2030,8,22,22,9786.531591
2030,8,22,23,9159.301235
2030,8,22,24,8376.331242
2030,8,23,1,7388.316047
2030,8,23,2,6892.574659
2030,8,23,3,6566.134365
2030,8,23,4,6432.140205
2030,8,23,5,6324.643777
2030,8,23,6,6463.085807
2030,8,23,7,6951.611528
2030,8,23,8,7287.969634
2030,8,23,9,7654.998802
2030,8,23,10,8111.228593
2030,8,23,11,8453.845948
2030,8,23,12,8591.040605
2030,8,23,13,8644.112164
2030,8,23,14,8613.560469
2030,8,23,15,8453.765376
2030,8,23,16,8372.223564
2030,8,23,17,8453.469945
2030,8,23,18,8507.496431
2030,8,23,19,8707.031407
2030,8,23,20,9150.448764
2030,8,23,21,9198.748672
2030,8,23,22,9181.140714
2030,8,23,23,8653.107874
2030,8,23,24,7843.705801
2030,8,24,1,6879.116157
2030,8,24,2,6364.300104
2030,8,24,3,6036.461736
2030,8,24,4,5773.459926
2030,8,24,5,5753.57208
2030,8,24,6,5794.275842
2030,8,24,7,5958.864967
2030,8,24,8,6181.952322
2030,8,24,9,6430.084128
2030,8,24,10,6856.684326
2030,8,24,11,7117.744948
2030,8,24,12,7227.313866
2030,8,24,13,7327.470786
2030,8,24,14,7298.888627
2030,8,24,15,7229.981694
2030,8,24,16,7215.844298
2030,8,24,17,7283.718717
2030,8,24,18,7340.726366
2030,8,24,19,7713.782017
2030,8,24,20,8351.615047
2030,8,24,21,8897.41102
2030,8,24,22,9174.295081
2030,8,24,23,8382.377124
2030,8,24,24,7324.291177
2030,8,25,1,6379.601317
2030,8,25,2,5844.463223
2030,8,25,3,5629.907545
2030,8,25,4,5625.635738
2030,8,25,5,5766.0861
2030,8,25,6,6363.458574
2030,8,25,7,7621.915058
2030,8,25,8,8195.187563
2030,8,25,9,8402.784212
2030,8,25,10,8764.230041
2030,8,25,11,9084.015688
2030,8,25,12,9333.56198
2030,8,25,13,9295.23509
2030,8,25,14,9171.570555
2030,8,25,15,9158.408976
2030,8,25,16,9259.00158
2030,8,25,17,9304.829122
2030,8,25,18,9350.856603
2030,8,25,19,9329.155887
2030,8,25,20,9550.430372
2030,8,25,21,10225.0445
2030,8,25,22,10188.69163
2030,8,25,23,9317.859399
2030,8,25,24,8096.743545
2030,8,26,1,7087.511065
2030,8,26,2,6631.736356
2030,8,26,3,6587.667968
2030,8,26,4,6368.800197
2030,8,26,5,6386.185837
2030,8,26,6,7257.847657
2030,8,26,7,7969.042951
2030,8,26,8,8520.908679
2030,8,26,9,8625.380674
2030,8,26,10,8901.13822
2030,8,26,11,9268.556818
2030,8,26,12,9407.552408
2030,8,26,13,9317.113363
2030,8,26,14,9172.971612
2030,8,26,15,9292.127102
2030,8,26,16,9462.357756
2030,8,26,17,9427.040378
2030,8,26,18,9552.3641
2030,8,26,19,9523.411907
2030,8,26,20,9657.526925
2030,8,26,21,10464.89829
2030,8,26,22,10469.22829
2030,8,26,23,9396.440937
2030,8,26,24,8128.12334
2030,8,27,1,7287.559314
2030,8,27,2,6786.88364
2030,8,27,3,6578.22762
2030,8,27,4,6408.056648
2030,8,27,5,6467.93803
2030,8,27,6,7029.038201
2030,8,27,7,7999.434994
2030,8,27,8,8641.245891
2030,8,27,9,8629.561464
2030,8,27,10,9143.031667
2030,8,27,11,9326.576092
2030,8,27,12,9448.071153
2030,8,27,13,9499.053809
2030,8,27,14,9348.405126
2030,8,27,15,9358.976466
2030,8,27,16,9441.488125
2030,8,27,17,9535.639449
2030,8,27,18,9505.780076
2030,8,27,19,9386.172488
2030,8,27,20,9657.943213
2030,8,27,21,10347.023
2030,8,27,22,10381.83158
2030,8,27,23,9632.409361
2030,8,27,24,8365.307804
2030,8,28,1,7425.679057
2030,8,28,2,6935.956694
2030,8,28,3,6647.922368
2030,8,28,4,6481.51739
2030,8,28,5,6603.028864
2030,8,28,6,7083.264624
2030,8,28,7,8058.185384
2030,8,28,8,8838.620344
2030,8,28,9,8693.954875
2030,8,28,10,9057.497067
2030,8,28,11,9444.484209
2030,8,28,12,9542.690988
2030,8,28,13,9679.890121
2030,8,28,14,9374.819301
2030,8,28,15,9462.944141
2030,8,28,16,9439.806558
2030,8,28,17,9519.17657
2030,8,28,18,9510.62633
2030,8,28,19,9486.917284
2030,8,28,20,9490.863818
2030,8,28,21,10309.77488
2030,8,28,22,10417.96959
2030,8,28,23,9598.464691
2030,8,28,24,8573.748966
2030,8,29,1,7549.489815
2030,8,29,2,6941.225205
2030,8,29,3,6569.752643
2030,8,29,4,6522.961221
2030,8,29,5,6728.148171
2030,8,29,6,7228.69105
2030,8,29,7,8134.222936
2030,8,29,8,8631.599636
2030,8,29,9,8588.459318
2030,8,29,10,8976.174591
2030,8,29,11,9289.972548
2030,8,29,12,9477.60227
2030,8,29,13,9511.687194
2030,8,29,14,9397.527167
2030,8,29,15,9337.609975
2030,8,29,16,9504.963912
2030,8,29,17,9391.675255
2030,8,29,18,9334.081221
2030,8,29,19,9054.457714
2030,8,29,20,9080.455601
2030,8,29,21,10200.71028
2030,8,29,22,10112.04382
2030,8,29,23,9468.302176
2030,8,29,24,8639.904517
2030,8,30,1,7588.658234
2030,8,30,2,6986.591697
2030,8,30,3,6653.001386
2030,8,30,4,6467.223327
2030,8,30,5,6479.995475
2030,8,30,6,6589.601695
2030,8,30,7,6991.77516
2030,8,30,8,7337.348311
2030,8,30,9,7760.210865
2030,8,30,10,8149.925517
2030,8,30,11,8532.267834
2030,8,30,12,8499.003549
2030,8,30,13,8736.702778
2030,8,30,14,8616.496869
2030,8,30,15,8682.192861
2030,8,30,16,8480.707745
2030,8,30,17,8499.294503
2030,8,30,18,8413.039232
2030,8,30,19,8489.315517
2030,8,30,20,8823.398211
2030,8,30,21,9469.627137
2030,8,30,22,9459.766024
2030,8,30,23,8793.258329
2030,8,30,24,7965.784262
2030,8,31,1,7148.51747
2030,8,31,2,6438.873932
2030,8,31,3,6073.056329
2030,8,31,4,5933.440036
2030,8,31,5,5928.368479
2030,8,31,6,5968.872303
2030,8,31,7,6058.380295
2030,8,31,8,6222.059255
2030,8,31,9,6592.117331
2030,8,31,10,6981.342582
2030,8,31,11,7183.954213
2030,8,31,12,7357.991147
2030,8,31,13,7336.324749
2030,8,31,14,7355.817196
2030,8,31,15,7378.520585
2030,8,31,16,7307.773925
2030,8,31,17,7343.786608
2030,8,31,18,7574.771507
2030,8,31,19,8018.576803
2030,8,31,20,8565.763389
2030,8,31,21,9123.983858
2030,8,31,22,9177.579135
2030,8,31,23,8501.480391
2030,8,31,24,7420.267306
2030,9,1,1,6516.963092
2030,9,1,2,5920.711164
2030,9,1,3,5781.427604
2030,9,1,4,5751.935282
2030,9,1,5,5875.286482
2030,9,1,6,6588.270772
2030,9,1,7,7724.896478
2030,9,1,8,8350.048376
2030,9,1,9,8389.327208
2030,9,1,10,8840.785349
2030,9,1,11,9142.643734
2030,9,1,12,9291.512373
2030,9,1,13,9430.337867
2030,9,1,14,9322.26699
2030,9,1,15,9383.715049
2030,9,1,16,9462.784495
2030,9,1,17,9657.651455
2030,9,1,18,9665.851208
2030,9,1,19,9609.816392
2030,9,1,20,9902.247857
2030,9,1,21,10448.24078
2030,9,1,22,10279.37687
2030,9,1,23,9403.676007
2030,9,1,24,8270.610388
2030,9,2,1,7348.671662
2030,9,2,2,6809.117032
2030,9,2,3,6527.246462
2030,9,2,4,6474.767256
2030,9,2,5,6646.17814
2030,9,2,6,7128.01788
2030,9,2,7,8264.688348
2030,9,2,8,8694.703902
2030,9,2,9,8796.446895
2030,9,2,10,8895.754825
2030,9,2,11,9035.72623
2030,9,2,12,9289.823346
2030,9,2,13,9478.416948
2030,9,2,14,9422.646228
2030,9,2,15,9382.002149
2030,9,2,16,9514.031248
2030,9,2,17,9507.767524
2030,9,2,18,9531.146822
2030,9,2,19,9799.739431
2030,9,2,20,10387.40298
2030,9,2,21,10528.46062
2030,9,2,22,10171.92968
2030,9,2,23,9106.377398
2030,9,2,24,8293.045203
2030,9,3,1,7401.643252
2030,9,3,2,6812.611468
2030,9,3,3,6471.678664
2030,9,3,4,6455.441921
2030,9,3,5,6556.416497
2030,9,3,6,7158.3577
2030,9,3,7,8150.419399
2030,9,3,8,8949.843977
2030,9,3,9,9042.492783
2030,9,3,10,9260.941281
2030,9,3,11,9499.908773
2030,9,3,12,9646.883971
2030,9,3,13,9653.923574
2030,9,3,14,9471.462394
2030,9,3,15,9598.519904
2030,9,3,16,9813.180028
2030,9,3,17,9762.418199
2030,9,3,18,9681.538868
2030,9,3,19,9452.423537
2030,9,3,20,9747.901817
2030,9,3,21,10444.31066
2030,9,3,22,10208.22586
2030,9,3,23,9232.724681
2030,9,3,24,8255.649368
2030,9,4,1,7224.041755
2030,9,4,2,6790.948054
2030,9,4,3,6484.689544
2030,9,4,4,6413.492278
2030,9,4,5,6479.383731
2030,9,4,6,7075.135814
2030,9,4,7,8086.831707
2030,9,4,8,8712.004493
2030,9,4,9,8689.927775
2030,9,4,10,9012.972111
2030,9,4,11,9354.652443
2030,9,4,12,9555.852573
2030,9,4,13,9501.815643
2030,9,4,14,9368.022913
2030,9,4,15,9375.911505
2030,9,4,16,9553.004205
2030,9,4,17,9710.652204
2030,9,4,18,9770.840953
2030,9,4,19,9891.948075
2030,9,4,20,10100.73092
2030,9,4,21,10469.51029
2030,9,4,22,10059.05284
2030,9,4,23,9212.037084
2030,9,4,24,8212.649304
2030,9,5,1,7194.29578
2030,9,5,2,6604.99393
2030,9,5,3,6361.50098
2030,9,5,4,6324.624386
2030,9,5,5,6503.158429
2030,9,5,6,7034.946817
2030,9,5,7,8143.147033
2030,9,5,8,8627.320375
2030,9,5,9,8737.777077
2030,9,5,10,9064.951472
2030,9,5,11,9266.420175
2030,9,5,12,9316.335998
2030,9,5,13,9462.686018
2030,9,5,14,9208.277059
2030,9,5,15,9223.255984
2030,9,5,16,9277.795743
2030,9,5,17,9296.254183
2030,9,5,18,9324.451386
2030,9,5,19,9391.117225
2030,9,5,20,9442.687758
2030,9,5,21,10014.83972
2030,9,5,22,9740.915929
2030,9,5,23,9171.645165
2030,9,5,24,8095.126143
2030,9,6,1,7207.361867
2030,9,6,2,6733.149607
2030,9,6,3,6371.290474
2030,9,6,4,6357.273936
2030,9,6,5,6234.938838
2030,9,6,6,6504.132753
2030,9,6,7,7035.903236
2030,9,6,8,7350.702374
2030,9,6,9,7714.216217
2030,9,6,10,8311.569295
2030,9,6,11,8502.032464
2030,9,6,12,8632.280027
2030,9,6,13,8613.314282
2030,9,6,14,8538.585278
2030,9,6,15,8393.637808
2030,9,6,16,8265.185209
2030,9,6,17,8216.094502
2030,9,6,18,8143.534972
2030,9,6,19,8136.356607
2030,9,6,20,8604.658765
2030,9,6,21,9399.369883
2030,9,6,22,9367.975167
2030,9,6,23,8691.446706
2030,9,6,24,7962.252531
2030,9,7,1,6939.370564
2030,9,7,2,6339.665978
2030,9,7,3,5965.442033
2030,9,7,4,5770.160958
2030,9,7,5,5741.941374
2030,9,7,6,5762.875164
2030,9,7,7,5801.18564
2030,9,7,8,6119.280769
2030,9,7,9,6447.498123
2030,9,7,10,6830.159743
2030,9,7,11,7068.273769
2030,9,7,12,7232.765909
2030,9,7,13,7217.219996
2030,9,7,14,7197.097894
2030,9,7,15,7075.672961
2030,9,7,16,7134.181635
2030,9,7,17,7148.423476
2030,9,7,18,7246.582508
2030,9,7,19,7500.666196
2030,9,7,20,8275.237307
2030,9,7,21,9041.384173
2030,9,7,22,9049.78007
2030,9,7,23,8308.938769
2030,9,7,24,7080.334198
2030,9,8,1,6367.364829
2030,9,8,2,5752.527635
2030,9,8,3,5600.418212
2030,9,8,4,5495.415038
2030,9,8,5,5708.260801
2030,9,8,6,6498.019728
2030,9,8,7,7608.723643
2030,9,8,8,8256.98925
2030,9,8,9,8454.042907
2030,9,8,10,8783.958241
2030,9,8,11,9050.638012
2030,9,8,12,9279.957757
2030,9,8,13,9258.976221
2030,9,8,14,9170.608174
2030,9,8,15,9177.465743
2030,9,8,16,9348.88558
2030,9,8,17,9471.302742
2030,9,8,18,9598.695969
2030,9,8,19,9481.684589
2030,9,8,20,9797.413288
2030,9,8,21,10369.41753
2030,9,8,22,10056.24177
2030,9,8,23,9015.757812
2030,9,8,24,7896.732603
2030,9,9,1,7110.235349
2030,9,9,2,6567.116155
2030,9,9,3,6411.17658
2030,9,9,4,6383.335982
2030,9,9,5,6435.912173
2030,9,9,6,7099.210419
2030,9,9,7,8142.871
2030,9,9,8,8692.920875
2030,9,9,9,8893.609223
2030,9,9,10,9133.075067
2030,9,9,11,9301.958379
2030,9,9,12,9392.830125
2030,9,9,13,9333.544081
2030,9,9,14,9358.445294
2030,9,9,15,9253.227262
2030,9,9,16,9475.82074
2030,9,9,17,9904.718731
2030,9,9,18,9831.223672
2030,9,9,19,9754.050651
2030,9,9,20,10122.10637
2030,9,9,21,10430.50898
2030,9,9,22,10256.71377
2030,9,9,23,9363.258723
2030,9,9,24,8257.216045
2030,9,10,1,7189.309271
2030,9,10,2,6690.588213
2030,9,10,3,6463.13356
2030,9,10,4,6522.718019
2030,9,10,5,6635.621721
2030,9,10,6,7297.286147
2030,9,10,7,8320.530687
2030,9,10,8,8804.392186
2030,9,10,9,8824.660511
2030,9,10,10,9015.683208
2030,9,10,11,9335.779207
2030,9,10,12,9460.401654
2030,9,10,13,9424.093539
2030,9,10,14,9360.232798
2030,9,10,15,9438.609922
2030,9,10,16,9501.960374
2030,9,10,17,9932.09231
2030,9,10,18,10001.02013
2030,9,10,19,9870.247359
2030,9,10,20,9730.631067
2030,9,10,21,10487.67479
2030,9,10,22,10102.09915
2030,9,10,23,9065.379697
2030,9,10,24,8294.223941
2030,9,11,1,7352.006446
2030,9,11,2,6812.317529
2030,9,11,3,6617.660141
2030,9,11,4,6477.399274
2030,9,11,5,6563.858959
2030,9,11,6,7186.80408
2030,9,11,7,8189.419214
2030,9,11,8,8735.461379
2030,9,11,9,8872.511305
2030,9,11,10,9020.502605
2030,9,11,11,9324.82888
2030,9,11,12,9449.178277
2030,9,11,13,9393.516479
2030,9,11,14,9464.622729
2030,9,11,15,9358.946631
2030,9,11,16,9414.903859
2030,9,11,17,9691.09709
2030,9,11,18,9697.007193
2030,9,11,19,9744.167157
2030,9,11,20,10288.58893
2030,9,11,21,10462.68704
2030,9,11,22,9963.6989
2030,9,11,23,9219.254243
2030,9,11,24,8486.886427
2030,9,12,1,7319.822423
2030,9,12,2,6808.558996
2030,9,12,3,6565.30627
2030,9,12,4,6502.927157
2030,9,12,5,6590.571549
2030,9,12,6,7169.760125
2030,9,12,7,8238.505444
2030,9,12,8,8873.74525
2030,9,12,9,8783.41065
2030,9,12,10,8999.891103
2030,9,12,11,9148.294216
2030,9,12,12,9351.989092
2030,9,12,13,9270.875506
2030,9,12,14,9209.788529
2030,9,12,15,9212.381753
2030,9,12,16,9371.101061
2030,9,12,17,9366.08471
2030,9,12,18,9469.181013
2030,9,12,19,9622.070791
2030,9,12,20,9803.936633
2030,9,12,21,9891.454198
2030,9,12,22,9796.327059
2030,9,12,23,9087.924926
2030,9,12,24,8287.270879
2030,9,13,1,7517.58034
2030,9,13,2,6865.318961
2030,9,13,3,6513.931199
2030,9,13,4,6391.426004
2030,9,13,5,6396.895945
2030,9,13,6,6528.532629
2030,9,13,7,6992.727108
2030,9,13,8,7372.35982
2030,9,13,9,7844.921847
2030,9,13,10,8244.473738
2030,9,13,11,8477.495317
2030,9,13,12,8597.253604
2030,9,13,13,8559.972658
2030,9,13,14,8475.282572
2030,9,13,15,8518.94064
2030,9,13,16,8367.078901
2030,9,13,17,8271.575759
2030,9,13,18,8258.211258
2030,9,13,19,8272.174081
2030,9,13,20,8639.198772
2030,9,13,21,9364.403143
2030,9,13,22,9346.484834
2030,9,13,23,8521.407037
2030,9,13,24,7819.94603
2030,9,14,1,6947.071154
2030,9,14,2,6414.448697
2030,9,14,3,6138.336038
2030,9,14,4,5809.499473
2030,9,14,5,5728.964812
2030,9,14,6,5856.322229
2030,9,14,7,5993.964508
2030,9,14,8,6311.373282
2030,9,14,9,6524.142949
2030,9,14,10,6879.736866
2030,9,14,11,7179.503364
2030,9,14,12,7440.238715
2030,9,14,13,7469.929483
2030,9,14,14,7351.87216
2030,9,14,15,7340.720403
2030,9,14,16,7310.619314
2030,9,14,17,7391.204707
2030,9,14,18,7441.159324
2030,9,14,19,7516.092742
2030,9,14,20,8025.068821
2030,9,14,21,8902.988397
2030,9,14,22,8729.463244
2030,9,14,23,8165.641532
2030,9,14,24,7118.359689
2030,9,15,1,6371.211394
2030,9,15,2,5765.960772
2030,9,15,3,5591.71644
2030,9,15,4,5440.682802
2030,9,15,5,5552.834499
2030,9,15,6,5835.188501
2030,9,15,7,6604.358307
2030,9,15,8,7082.221671
2030,9,15,9,7192.412784
2030,9,15,10,7614.803842
2030,9,15,11,7980.1783
2030,9,15,12,7940.504069
2030,9,15,13,7971.534719
2030,9,15,14,7891.868444
2030,9,15,15,7820.151936
2030,9,15,16,7676.677142
2030,9,15,17,7705.298094
2030,9,15,18,7754.412674
2030,9,15,19,7705.229459
2030,9,15,20,7802.139626
2030,9,15,21,8530.766814
2030,9,15,22,8113.536837
2030,9,15,23,7377.061343
2030,9,15,24,6890.55589
2030,9,16,1,6252.95264
2030,9,16,2,5667.659992
2030,9,16,3,5349.147083
2030,9,16,4,5257.145837
2030,9,16,5,5047.522953
2030,9,16,6,5010.453201
2030,9,16,7,5077.388294
2030,9,16,8,5224.384382
2030,9,16,9,5429.62057
2030,9,16,10,5720.55847
2030,9,16,11,6106.813003
2030,9,16,12,6304.427681
2030,9,16,13,6385.24136
2030,9,16,14,6460.225509
2030,9,16,15,6542.690913
2030,9,16,16,6567.944256
2030,9,16,17,6645.212769
2030,9,16,18,6766.682464
2030,9,16,19,7113.43137
2030,9,16,20,7922.921476
2030,9,16,21,8597.575892
2030,9,16,22,8297.009642
2030,9,16,23,7406.511888
2030,9,16,24,6406.45566
2030,9,17,1,5794.562327
2030,9,17,2,5378.299213
2030,9,17,3,5170.240022
2030,9,17,4,5149.191343
2030,9,17,5,5260.755163
2030,9,17,6,5866.850299
2030,9,17,7,7175.712006
2030,9,17,8,8036.750263
2030,9,17,9,8451.443715
2030,9,17,10,8889.161352
2030,9,17,11,9094.100618
2030,9,17,12,9344.446661
2030,9,17,13,9287.721015
2030,9,17,14,9251.478552
2030,9,17,15,9222.600963
2030,9,17,16,9223.464874
2030,9,17,17,9291.036402
2030,9,17,18,9243.145322
2030,9,17,19,9197.110381
2030,9,17,20,9593.217075
2030,9,17,21,10436.35642
2030,9,17,22,10286.71339
2030,9,17,23,9305.834786
2030,9,17,24,8294.02848
2030,9,18,1,7278.265195
2030,9,18,2,6633.118022
2030,9,18,3,6501.408227
2030,9,18,4,6384.137226
2030,9,18,5,6489.425385
2030,9,18,6,6928.691794
2030,9,18,7,8010.095864
2030,9,18,8,8566.249811
2030,9,18,9,8674.996597
2030,9,18,10,8871.056534
2030,9,18,11,9339.419866
2030,9,18,12,9473.197675
2030,9,18,13,9413.472961
2030,9,18,14,9316.913431
2030,9,18,15,9351.366898
2030,9,18,16,9386.53656
2030,9,18,17,9434.263512
2030,9,18,18,9363.281104
2030,9,18,19,9283.599908
2030,9,18,20,9695.907535
2030,9,18,21,10603.63277
2030,9,18,22,10269.99919
2030,9,18,23,9447.386297
2030,9,18,24,8384.831591
2030,9,19,1,7240.360562
2030,9,19,2,6706.475811
2030,9,19,3,6538.331075
2030,9,19,4,6443.015934
2030,9,19,5,6516.114102
2030,9,19,6,7063.363355
2030,9,19,7,8161.881507
2030,9,19,8,8651.369615
2030,9,19,9,8679.587707
2030,9,19,10,8955.1856
2030,9,19,11,9355.185114
2030,9,19,12,9576.379027
2030,9,19,13,9640.293483
2030,9,19,14,9544.529228
2030,9,19,15,9548.029632
2030,9,19,16,9513.301624
2030,9,19,17,9670.801908
2030,9,19,18,9799.455937
2030,9,19,19,9900.608069
