project_name,gen_tech,balancing_area,full_load_heat_rate,connect_cost_per_mw,scheduled_outage_rate,forced_outage_rate,capacity_limit_mw,capacity_mw,dbid,being_built,fuel_code,fuel_oil,load_zone,variables,capacity_factor,start_year,fixed_o_m,variable_o_m,overnight_cost,real_name
ce_aut_74,wind,02-oriental,0,99048.565,0,0,200,59.94,1023,firm_project,,,40-ixtepec,0,0.2997,2019,24963,0,2016000,ce_aut_74
ce_aut_45,wind,06-noreste,0,99048.565,0,0,100,24.975,1024,firm_project,,,15-matamoros,0,0.24975,2020,24963,0,2016000,ce_aut_45
ce_aut_34,wind,06-noreste,0,99048.565,0,0,140,34.965,1025,firm_project,,,15-matamoros,0,0.24975,2020,24963,0,2016000,ce_aut_34
ce_aut_46,wind,06-noreste,0,99048.565,0,0,60,14.985,1026,firm_project,,,15-matamoros,0,0.24975,2020,24963,0,2016000,ce_aut_46
ce_aut_75,wind,06-noreste,0,99048.565,0,0,84,20.979,1027,firm_project,,,15-matamoros,0,0.24975,2020,24963,0,2016000,ce_aut_75
ce_aut_47,wind,06-noreste,0,99048.565,0,0,60,14.985,1028,firm_project,,,15-matamoros,0,0.24975,2020,24963,0,2016000,ce_aut_47
ce_aut_04,wind,06-noreste,0,99048.565,0,0,50,12.4875,1029,firm_project,,,21-guemez,0,0.24975,2016,24963,0,2016000,ce_aut_04
ce_aut_48,wind,06-noreste,0,99048.565,0,0,66,16.4835,1030,firm_project,,,15-matamoros,0,0.24975,2020,24963,0,2016000,ce_aut_48
ce_aut_07,wind,06-noreste,0,99048.565,0,0,50,12.4875,1031,firm_project,,,21-guemez,0,0.24975,2016,24963,0,2016000,ce_aut_07
ce_aut_49,wind,06-noreste,0,99048.565,0,0,117,29.22075,1032,firm_project,,,21-guemez,0,0.24975,2020,24963,0,2016000,ce_aut_49
ce_aut_36,wind,02-oriental,0,99048.565,0,0,100,29.97,1033,firm_project,,,40-ixtepec,0,0.2997,2019,24963,0,2016000,ce_aut_36
ce_aut_37,wind,02-oriental,0,99048.565,0,0,300,89.91,1034,firm_project,,,40-ixtepec,0,0.2997,2019,24963,0,2016000,ce_aut_37
ce_aut_39,wind,06-noreste,0,99048.565,0,0,171,42.70725,1035,firm_project,,,15-matamoros,0,0.24975,2020,24963,0,2016000,ce_aut_39
ce_aut_61,wind,02-oriental,0,99048.565,0,0,396,118.6812,1036,firm_project,,,40-ixtepec,0,0.2997,2018,24963,0,2016000,ce_aut_61
ce_aut_25,wind,03-occidental,0,99048.565,0,0,129,19.33065,1037,firm_project,,,24-aguascalientes,0,0.14985,2016,24963,0,2016000,ce_aut_25
ce_aut_72,wind,03-occidental,0,99048.565,0,0,71,10.63935,1038,firm_project,,,24-aguascalientes,0,0.14985,2017,24963,0,2016000,ce_aut_72
ce_aut_58,wind,02-oriental,0,99048.565,0,0,200,59.94,1039,firm_project,,,40-ixtepec,0,0.2997,2019,24963,0,2016000,ce_aut_58
ce_aut_13,wind,06-noreste,0,99048.565,0,0,200.6,50.09985,1040,firm_project,,,17-saltillo,0,0.24975,2016,24963,0,2016000,ce_aut_13
ce_aut_71,wind,02-oriental,0,99048.565,0,0,19.965,5.9835105,1041,firm_project,,,39-grijalva,0,0.2997,2016,24963,0,2016000,ce_aut_71
ce_aut_17,wind,03-occidental,0,99048.565,0,0,180,26.973,1042,firm_project,,,24-aguascalientes,0,0.14985,2016,24963,0,2016000,ce_aut_17
ce_aut_53,wind,06-noreste,0,99048.565,0,0,168,41.958,1043,firm_project,,,15-matamoros,0,0.24975,2020,24963,0,2016000,ce_aut_53
ce_aut_54,wind,06-noreste,0,99048.565,0,0,73,18.23175,1044,firm_project,,,21-guemez,0,0.24975,2020,24963,0,2016000,ce_aut_54
ce_aut_55,wind,06-noreste,0,99048.565,0,0,60,14.985,1045,firm_project,,,21-guemez,0,0.24975,2020,24963,0,2016000,ce_aut_55
ce_aut_40,wind,06-noreste,0,99048.565,0,0,57,14.23575,1046,firm_project,,,21-guemez,0,0.24975,2020,24963,0,2016000,ce_aut_40
ce_aut_41,wind,06-noreste,0,99048.565,0,0,57,14.23575,1047,firm_project,,,21-guemez,0,0.24975,2020,24963,0,2016000,ce_aut_41
ce_aut_56,wind,06-noreste,0,99048.565,0,0,145,36.21375,1048,firm_project,,,21-guemez,0,0.24975,2020,24963,0,2016000,ce_aut_56
ce_aut_33,wind,06-noreste,0,99048.565,0,0,70,17.4825,1049,firm_project,,,17-saltillo,0,0.24975,2016,24963,0,2016000,ce_aut_33
ce_aut_73,wind,06-noreste,0,99048.565,0,0,70,17.4825,1050,firm_project,,,17-saltillo,0,0.24975,2017,24963,0,2016000,ce_aut_73
ce_aut_44,wind,02-oriental,0,99048.565,0,0,70,20.979,1051,firm_project,,,40-ixtepec,0,0.2997,2019,24963,0,2016000,ce_aut_44
energia_renovable_de_la_peninsula,wind,07-peninsular,0,99048.565,0,0,90,27.69228,1096,auction_projects_1,,,42-merida,0,0.307692,2018,24963,0,2016000,energia_renovable_de_la_peninsula
pe_el_cortijo,wind,06-noreste,0,99048.565,0,0,168,41.96,1097,auction_projects_1,,,14-reynosa,0,0.249761905,2018,24963,0,2016000,pe_el_cortijo
ce_cfe_02,wind,02-oriental,0,99048.565,0,0,285.29,85.5,1098,firm_project,,,40-ixtepec,0,0.299695047,2019,24963,0,2016000,ce_cfe_02
ce_cfe_03,wind,02-oriental,0,99048.565,0,0,300.3,90,1099,firm_project,,,40-ixtepec,0,0.2997003,2019,24963,0,2016000,ce_cfe_03
ce_gen_02,wind,02-oriental,0,99048.565,0,0,50.4,15.10488,1104,firm_project,,,32-poza_rica,0,0.2997,2019,24963,0,2016000,ce_gen_02
ce_gen_01,wind,03-occidental,0,99048.565,0,0,70,10.4895,1105,firm_project,,,24-aguascalientes,0,0.14985,2017,24963,0,2016000,ce_gen_01
ce_otr_07,wind,02-oriental,0,99048.565,0,0,110,32.967,1123,firm_project,,,40-ixtepec,0,0.2997,2019,24963,0,2016000,ce_otr_07
ce_otr_01,wind,03-occidental,0,99048.565,0,0,100,14.985,1124,firm_project,,,25-san_luis_potosi,0,0.14985,2017,24963,0,2016000,ce_otr_01
ce_otr_08,wind,03-occidental,0,99048.565,0,0,200,29.97,1125,firm_project,,,25-san_luis_potosi,0,0.14985,2019,24963,0,2016000,ce_otr_08
ce_otr_09,wind,02-oriental,0,99048.565,0,0,150,44.955,1126,firm_project,,,40-ixtepec,0,0.2997,2019,24963,0,2016000,ce_otr_09
ce_otr_10,wind,09-baja_california_sur-la_paz,0,99048.565,0,0,50,12.4875,1127,firm_project,,,51-la_paz,0,0.24975,2019,24963,0,2016000,ce_otr_10
ce_otr_02,wind,06-noreste,0,99048.565,0,0,300,74.925,1128,firm_project,,,18-valles,0,0.24975,2017,24963,0,2016000,ce_otr_02
ce_otr_05,wind,06-noreste,0,99048.565,0,0,95.7,23.901075,1129,firm_project,,,18-valles,0,0.24975,2018,24963,0,2016000,ce_otr_05
ce_otr_06,wind,03-occidental,0,99048.565,0,0,200,29.97,1130,firm_project,,,24-aguascalientes,0,0.14985,2018,24963,0,2016000,ce_otr_06
parque_eolico_chabacal,wind,07-peninsular,0,99048.565,0,0,30,8.991,1131,auction_projects_1,,,42-merida,0,0.2997,2018,24963,0,2016000,parque_eolico_chabacal
parque_eolico_tizimin,wind,07-peninsular,0,99048.565,0,0,76,22.78,1132,auction_projects_1,,,42-merida,0,0.299736842,2018,24963,0,2016000,parque_eolico_tizimin
ce_pie_01,wind,02-oriental,0,99048.565,0,0,202.2,60.6,1133,firm_project,,,36-temascal,0,0.299703264,2019,24963,0,2016000,ce_pie_01
ce_pie_02,wind,02-oriental,0,99048.565,0,0,300.3,90,1134,firm_project,,,36-temascal,0,0.2997003,2019,24963,0,2016000,ce_pie_02
ce_pie_03,wind,02-oriental,0,99048.565,0,0,300.3,90,1135,firm_project,,,36-temascal,0,0.2997003,2019,24963,0,2016000,ce_pie_03
ce_pp_01,wind,07-peninsular,0,99048.565,0,0,30,8.991,1136,firm_project,,,42-merida,0,0.2997,2016,24963,0,2016000,ce_pp_01
ce_pp_03,wind,03-occidental,0,99048.565,0,0,30,4.4955,1137,firm_project,,,25-san_luis_potosi,0,0.14985,2016,24963,0,2016000,ce_pp_03
parque_eolico_chabacal_ii,wind,07-peninsular,0,99048.565,0,0,30,8.991,1147,auction_projects_1,,,42-merida,0,0.2997,2018,24963,0,2016000,parque_eolico_chabacal_ii
cg_cfe_04,geothermal,03-occidental,0,99048.565,0.0512,0.141,26.62,25,1151,firm_project,,,28-carapan,0.06,0.939143501,2018,87118,0.06,2038100,cg_cfe_04
cg_cfe_05,geothermal,03-occidental,0,99048.565,0.0512,0.141,26.62,25,1152,firm_project,,,23-guadalajara,0.06,0.939143501,2019,87118,0.06,2038100,cg_cfe_05
cg_cfe_02,geothermal,02-oriental,0,99048.565,0.0512,0.141,26.62,25,1153,firm_project,,,34-puebla,0.06,0.939143501,2016,87118,0.06,2038100,cg_cfe_02
cg_cfe_03,geothermal,10-baja_california_sur-mulege,0,99048.565,0.0512,0.141,2,1.88,1154,firm_project,,,53-mulege,0.06,0.94,2017,87118,0.06,2038100,cg_cfe_03
ch_aut_28,hydroelectric,02-oriental,0,99048.565,0.03,0.01,8.3,6.37689,1166,firm_project,,,32-poza_rica,0,0.7683,2017,24967.8,0,1910425,ch_aut_28
ch_aut_27,hydroelectric,03-occidental,0,99048.565,0.03,0.01,24,18.4392,1167,firm_project,,,22-tepic,0,0.7683,2016,24967.8,0,1910425,ch_aut_27
ch_cfe_01,hydroelectric,02-oriental,0,99048.565,0.03,0.01,241.21,187.2,1208,firm_project,,,39-grijalva,0,0.776087227,2018,24967.8,0,1910425,ch_cfe_01
ch_cfe_03,hydroelectric,02-oriental,0,99048.565,0.03,0.01,0,0,1218,rehabilitation_modernization,,,36-temascal,0,0,2018,24967.8,0,1910425,ch_cfe_03
ch_pp_09,hydroelectric,02-oriental,0,99048.565,0.03,0.01,29.59,22.733997,1239,firm_project,,,33-veracruz,0,0.7683,2016,24967.8,0,1910425,ch_pp_09
ch_pp_13,hydroelectric,02-oriental,0,99048.565,0.03,0.01,6.2,4.76346,1240,firm_project,,,32-poza_rica,0,0.7683,2017,24967.8,0,1910425,ch_pp_13
ch_pp_11,hydroelectric,03-occidental,0,99048.565,0.03,0.01,6,4.6098,1241,firm_project,,,23-guadalajara,0,0.7683,2016,24967.8,0,1910425,ch_pp_11
ch_pp_12,hydroelectric,03-occidental,0,99048.565,0.03,0.01,8,6.1464,1242,firm_project,,,23-guadalajara,0,0.7683,2016,24967.8,0,1910425,ch_pp_12
cn_cfe_01,nuclear_uranium,02-oriental,9.253568815,99048.565,0.1068,0.114,110,106.15,1269,rehabilitation_modernization,nuc,uranium,33-veracruz,2.25,0.965,2016,98040.5,2.25,6405301,cn_cfe_01
cs_aut_01,solar,01-central,0,99048.565,0,0,20,20,1275,firm_project,,,31-central,0,1,2016,19000,0,2353000,cs_aut_01
cs_aut_10,solar,05-norte,0,99048.565,0,0,20,20,1276,firm_project,,,08-moctezuma,0,1,2016,19000,0,2353000,cs_aut_10
cs_aut_19,solar,05-norte,0,99048.565,0,0,20,6.4,1277,firm_project,,,08-moctezuma,0,0.32,2017,19000,0,2353000,cs_aut_19
cs_cfe_02,solar,10-baja_california_sur-mulege,0,99048.565,0,0,4,4,1342,firm_project,,,53-mulege,0,1,2017,19000,0,2353000,cs_cfe_02
cs_gen_01,solar,05-norte,0,99048.565,0,0,150,150,1343,firm_project,,,11-laguna,0,1,2017,19000,0,2353000,cs_gen_01
cs_otr_01,solar,07-peninsular,0,99048.565,0,0,30,30,1369,firm_project,,,44-chetumal,0,1,2016,19000,0,2353000,cs_otr_01
cs_otr_11,solar,06-noreste,0,99048.565,0,0,125,125,1370,firm_project,,,16-monterrey,0,1,2018,19000,0,2353000,cs_otr_11
cs_otr_12,solar,04-noroeste,0,99048.565,0,0,125,125,1371,firm_project,,,01-hermosillo,0,1,2018,19000,0,2353000,cs_otr_12
cs_otr_02,solar,05-norte,0,99048.565,0,0,50,50,1372,firm_project,,,10-durango,0,1,2016,19000,0,2353000,cs_otr_02
cs_otr_03,solar,06-noreste,0,99048.565,0,0,100,100,1373,firm_project,,,17-saltillo,0,1,2016,19000,0,2353000,cs_otr_03
cs_otr_06,solar,06-noreste,0,99048.565,0,0,100,100,1374,firm_project,,,17-saltillo,0,1,2017,19000,0,2353000,cs_otr_06
cs_otr_17,solar,06-noreste,0,99048.565,0,0,100,100,1375,firm_project,,,17-saltillo,0,1,2018,19000,0,2353000,cs_otr_17
cs_otr_04,solar,07-peninsular,0,99048.565,0,0,30,30,1376,firm_project,,,44-chetumal,0,1,2016,19000,0,2353000,cs_otr_04
cs_otr_05,solar,06-noreste,0,99048.565,0,0,10,10,1377,firm_project,,,21-guemez,0,1,2016,19000,0,2353000,cs_otr_05
aguascalientes_potencia_1,solar,03-occidental,0,99048.565,0,0,63,63,1378,auction_projects_1,,,24-aguascalientes,0,1,2018,19000,0,2353000,aguascalientes_potencia_1
parque_solar_don_jose,solar,03-occidental,0,99048.565,0,0,207,207,1379,auction_projects_1,,,30-queretaro,0,1,2018,19000,0,2353000,parque_solar_don_jose
parque_solar_villanueva_3,solar,05-norte,0,99048.565,0,0,250,250,1380,auction_projects_1,,,11-laguna,0,1,2018,19000,0,2353000,parque_solar_villanueva_3
parque_solar_villanueva,solar,05-norte,0,99048.565,0,0,330,330,1381,auction_projects_1,,,11-laguna,0,1,2018,19000,0,2353000,parque_solar_villanueva
concunul,solar,07-peninsular,0,99048.565,0,0,70,70,1382,auction_projects_1,,,42-merida,0,1,2018,19000,0,2353000,concunul
las_viborilas,solar,03-occidental,0,99048.565,0,0,100,100,1383,auction_projects_1,,,24-aguascalientes,0,1,2018,19000,0,2353000,las_viborilas
san_ignacio,solar,07-peninsular,0,99048.565,0,0,18,18,1384,auction_projects_1,,,42-merida,0,1,2018,19000,0,2353000,san_ignacio
kambul,solar,07-peninsular,0,99048.565,0,0,30,30,1385,auction_projects_1,,,42-merida,0,1,2018,19000,0,2353000,kambul
guajiro_2,solar,03-occidental,0,99048.565,0,0,100,100,1386,auction_projects_1,,,30-queretaro,0,1,2018,19000,0,2353000,guajiro_2
ticul_1,solar,07-peninsular,0,99048.565,0,0,500,500,1387,auction_projects_1,,,42-merida,0,1,2018,19000,0,2353000,ticul_1
cs_pp_05,solar,03-occidental,0,99048.565,0,0,30,30,1388,firm_project,,,24-aguascalientes,0,1,2017,19000,0,2353000,cs_pp_05
cs_pp_06,solar,03-occidental,0,99048.565,0,0,30,30,1389,firm_project,,,24-aguascalientes,0,1,2017,19000,0,2353000,cs_pp_06
cs_pp_08,solar,03-occidental,0,99048.565,0,0,30,30,1390,firm_project,,,24-aguascalientes,0,1,2017,19000,0,2353000,cs_pp_08
cs_pp_09,solar,03-occidental,0,99048.565,0,0,30,30,1391,firm_project,,,24-aguascalientes,0,1,2017,19000,0,2353000,cs_pp_09
cs_pp_10,solar,04-noroeste,0,99048.565,0,0,20,20,1392,firm_project,,,02-cananea,0,1,2016,19000,0,2353000,cs_pp_10
cs_pp_12,solar,05-norte,0,99048.565,0,0,29.36,29.36,1393,firm_project,,,09-chihuahua,0,1,2017,19000,0,2353000,cs_pp_12
cs_pp_55,solar,05-norte,0,99048.565,0,0,29.36,29.36,1394,firm_project,,,07-juarez,0,1,2017,19000,0,2353000,cs_pp_55
cs_pp_01,solar,07-peninsular,0,99048.565,0,0,18,18,1395,firm_project,,,42-merida,0,1,2017,19000,0,2353000,cs_pp_01
cs_pp_13,solar,04-noroeste,0,99048.565,0,0,30,30,1396,firm_project,,,01-hermosillo,0,1,2016,19000,0,2353000,cs_pp_13
cs_pp_40,solar,04-noroeste,0,99048.565,0,0,30,30,1397,firm_project,,,01-hermosillo,0,1,2016,19000,0,2353000,cs_pp_40
cs_pp_14,solar,04-noroeste,0,99048.565,0,0,29.136,29.136,1398,firm_project,,,01-hermosillo,0,1,2016,19000,0,2353000,cs_pp_14
cs_pp_56,solar,03-occidental,0,99048.565,0,0,30,30,1399,firm_project,,,30-queretaro,0,1,2017,19000,0,2353000,cs_pp_56
cs_pp_41,solar,05-norte,0,99048.565,0,0,30,30,1400,firm_project,,,09-chihuahua,0,1,2016,19000,0,2353000,cs_pp_41
cs_pp_42,solar,04-noroeste,0,99048.565,0,0,30,30,1401,firm_project,,,01-hermosillo,0,1,2016,19000,0,2353000,cs_pp_42
cs_pp_43,solar,05-norte,0,99048.565,0,0,30,30,1402,firm_project,,,08-moctezuma,0,1,2016,19000,0,2353000,cs_pp_43
cs_pp_16,solar,04-noroeste,0,99048.565,0,0,30,30,1403,firm_project,,,01-hermosillo,0,1,2017,19000,0,2353000,cs_pp_16
cs_pp_44,solar,03-occidental,0,99048.565,0,0,30,30,1404,firm_project,,,30-queretaro,0,1,2016,19000,0,2353000,cs_pp_44
cs_pp_45,solar,03-occidental,0,99048.565,0,0,30,30,1405,firm_project,,,30-queretaro,0,1,2016,19000,0,2353000,cs_pp_45
cs_pp_46,solar,04-noroeste,0,99048.565,0,0,30,30,1406,firm_project,,,03-obregon,0,1,2016,19000,0,2353000,cs_pp_46
cs_pp_17,solar,09-baja_california_sur-la_paz,0,99048.565,0,0,25,25,1407,firm_project,,,51-la_paz,0,1,2016,19000,0,2353000,cs_pp_17
cs_pp_47,solar,03-occidental,0,99048.565,0,0,14.385,14.385,1408,firm_project,,,23-guadalajara,0,1,2016,19000,0,2353000,cs_pp_47
cs_pp_48,solar,03-occidental,0,99048.565,0,0,14.385,14.385,1409,firm_project,,,23-guadalajara,0,1,2016,19000,0,2353000,cs_pp_48
cs_pp_18,solar,09-baja_california_sur-la_paz,0,99048.565,0,0,5,5,1410,firm_project,,,51-la_paz,0,1,2016,19000,0,2353000,cs_pp_18
cs_pp_21,solar,04-noroeste,0,99048.565,0,0,26.66,26.66,1411,firm_project,,,01-hermosillo,0,1,2016,19000,0,2353000,cs_pp_21
cs_pp_49,solar,03-occidental,0,99048.565,0,0,30,30,1412,firm_project,,,30-queretaro,0,1,2016,19000,0,2353000,cs_pp_49
cs_pp_50,solar,05-norte,0,99048.565,0,0,30,30,1413,firm_project,,,09-chihuahua,0,1,2016,19000,0,2353000,cs_pp_50
cs_pp_51,solar,04-noroeste,0,99048.565,0,0,30,30,1414,firm_project,,,01-hermosillo,0,1,2016,19000,0,2353000,cs_pp_51
cs_pp_52,solar,06-noreste,0,99048.565,0,0,29.36,29.36,1415,firm_project,,,12-rio_escondido,0,1,2016,19000,0,2353000,cs_pp_52
cs_pp_24,solar,04-noroeste,0,99048.565,0,0,30,30,1416,firm_project,,,01-hermosillo,0,1,2016,19000,0,2353000,cs_pp_24
cs_pp_113,solar,04-noroeste,0,99048.565,0,0,30,30,1417,firm_project,,,01-hermosillo,0,1,2016,19000,0,2353000,cs_pp_113
cs_pp_53,solar,03-occidental,0,99048.565,0,0,30,30,1418,firm_project,,,25-san_luis_potosi,0,1,2016,19000,0,2353000,cs_pp_53
cs_pp_114,solar,05-norte,0,99048.565,0,0,30,30,1419,firm_project,,,08-moctezuma,0,1,2016,19000,0,2353000,cs_pp_114
cs_pp_25,solar,05-norte,0,99048.565,0,0,10,10,1420,firm_project,,,10-durango,0,1,2016,19000,0,2353000,cs_pp_25
cs_pp_02,solar,05-norte,0,99048.565,0,0,15,15,1421,firm_project,,,10-durango,0,1,2016,19000,0,2353000,cs_pp_02
cs_pp_03,solar,05-norte,0,99048.565,0,0,30,30,1422,firm_project,,,10-durango,0,1,2016,19000,0,2353000,cs_pp_03
cs_pp_26,solar,05-norte,0,99048.565,0,0,6.25,6.25,1423,firm_project,,,10-durango,0,1,2016,19000,0,2353000,cs_pp_26
cs_pp_28,solar,05-norte,0,99048.565,0,0,6.25,6.25,1424,firm_project,,,10-durango,0,1,2016,19000,0,2353000,cs_pp_28
cs_pp_04,solar,05-norte,0,99048.565,0,0,3.5,3.5,1425,firm_project,,,10-durango,0,1,2016,19000,0,2353000,cs_pp_04
cs_pp_54,solar,05-norte,0,99048.565,0,0,30,30,1426,firm_project,,,09-chihuahua,0,1,2016,19000,0,2353000,cs_pp_54
sol_de_insurgentes,solar,09-baja_california_sur-la_paz,0,99048.565,0,0,23,23,1606,auction_projects_1,,,50-villa_constitucion,0,1,2018,19000,0,2353000,sol_de_insurgentes
ctc_cfe_02,thermal_fuel_oil,06-noreste,9.253568815,99048.565,0.1144,0.071,330,314.49,1607,rehabilitation_modernization,c_n_alta,fuel_oil,19-huasteca,2.2,0.953,2017,32104.6,2.688,1728420,ctc_cfe_02
ctc_exp_01,thermal_natural_gas,06-noreste,8.355164076,99048.565,0.1144,0.071,142.65,133.52,1608,firm_project,g_ahnrr,natural_gas,16-monterrey,3.13,0.935997196,2016,37694,2.688,1860700,ctc_exp_01
cs_cfe_01,thermosolar,04-noroeste,0,99048.565,0,0,14,13.87,1609,firm_project,,,02-cananea,0,0.990714286,2016,53000,0,1488300,cs_cfe_01
ctg_aut_06,gas_turbine_natural_gas,01-central,10.60117592,99048.565,0.0922,0.055,94.31,93.18,1610,firm_project,g_central,natural_gas,31-central,4.19,0.988018238,2016,7634.45,3.432,622320,ctg_aut_06
ctg_cog_07,gas_turbine_natural_gas,02-oriental,8.624685497,99048.565,0.0922,0.055,13,12.68,1615,firm_project,g_2boca,natural_gas,38-tabasco,3.19,0.975384615,2016,7634.45,3.432,622320,ctg_cog_07
ctg_pp_01,gas_turbine_natural_gas,04-noroeste,8.624685497,99048.565,0.0922,0.055,30,29.25,1617,firm_project,zzon_noro,natural_gas,02-cananea,3.19,0.975,2016,7634.45,3.432,622320,ctg_pp_01
ctg_pp_02,gas_turbine_natural_gas,04-noroeste,8.624685497,99048.565,0.0922,0.055,30,29.25,1618,firm_project,zzon_noro,natural_gas,02-cananea,3.19,0.975,2016,7634.45,3.432,622320,ctg_pp_02
zuma_parque_ecologico_reynosa_1_4,wind,06-noreste,0,99048.565,0,0,387.5,387.5,1623,auction_projects_2,,,14-reynosa,0,1,,24963,0,2016000,zuma_parque_ecologico_reynosa_1_4
zuma_orejana,solar,04-noroeste,0,99048.565,0,0,125,125,1624,auction_projects_2,,,03-obregon,0,1,,19000,0,2353000,zuma_orejana
zuma_santa_maria,solar,05-norte,0,99048.565,0,0,149,149,1625,auction_projects_2,,,09-chihuahua,0,1,,19000,0,2353000,zuma_santa_maria
edf_gunaa_sicaru,wind,02-oriental,0,99048.565,0,0,252,252,1626,auction_projects_2,,,36-temascal,0,1,,24963,0,2016000,edf_gunaa_sicaru
edf_bluemex_power,solar,04-noroeste,0,99048.565,0,0,90,90,1627,auction_projects_2,,,03-obregon,0,1,,19000,0,2353000,edf_bluemex_power
alten_6,solar,03-occidental,0,99048.565,0,0,140,140,1628,auction_projects_2,,,24-aguascalientes,0,1,,19000,0,2353000,alten_6
alten_aguascalientes_1-5,solar,03-occidental,0,99048.565,0,0,150,150,1629,auction_projects_2,,,24-aguascalientes,0,1,,19000,0,2353000,alten_aguascalientes_1-5
frv_potosi_solar,solar,03-occidental,0,99048.565,0,0,300,300,1630,auction_projects_2,,,25-san_luis_potosi,0,1,,19000,0,2353000,frv_potosi_solar
cubico_el_mezquite,wind,06-noreste,0,99048.565,0,0,249,249,1631,auction_projects_2,,,21-guemez,0,1,,24963,0,2016000,cubico_el_mezquite
engie_tres_mesas_3,wind,06-noreste,0,99048.565,0,0,49.5,49.5,1632,auction_projects_2,,,14-reynosa,0,1,,24963,0,2016000,engie_tres_mesas_3
engie_trompezon,solar,03-occidental,0,99048.565,0,0,126,126,1633,auction_projects_2,,,24-aguascalientes,0,1,,19000,0,2353000,engie_trompezon
x-elio_mexsolar_1-2,solar,03-occidental,0,99048.565,0,0,60,60,1634,auction_projects_2,,,30-queretaro,0,1,,19000,0,2353000,x-elio_mexsolar_1-2
x-elio_xoxocotla,solar,02-oriental,0,99048.565,0,0,70,70,1635,auction_projects_2,,,34-puebla,0,1,,19000,0,2353000,x-elio_xoxocotla
x-elio_conejo,solar,05-norte,0,99048.565,0,0,80,80,1636,auction_projects_2,,,09-chihuahua,0,1,,19000,0,2353000,x-elio_conejo
acciona-biofields_at_solar_1-5,solar,04-noroeste,0,99048.565,0,0,180,180,1637,auction_projects_2,,,03-obregon,0,1,,19000,0,2353000,acciona-biofields_at_solar_1-5
ienova_rumorosa_solar,solar,08-baja_california,0,99048.565,0,0,41,41,1638,auction_projects_2,,,47-ensenada,0,1,,19000,0,2353000,ienova_rumorosa_solar
ienova_tepezala_2,solar,03-occidental,0,99048.565,0,0,100,100,1639,auction_projects_2,,,24-aguascalientes,0,1,,19000,0,2353000,ienova_tepezala_2
enel_salitrillos,wind,06-noreste,0,99048.565,0,0,100.1,100.1,1640,auction_projects_2,,,14-reynosa,0,1,,24963,0,2016000,enel_salitrillos
fenix_necaxa_7,hydroelectric,02-oriental,0,99048.565,0.03,0.01,7,5.3781,1641,auction_projects_2,,,34-puebla,0,0.7683,,24967.8,0,1910425,fenix_necaxa_7
